都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考,最終確認日
130001,243,東京都,,公衆電話（台東区上野6-16-18）,,,東京都台東区上野6-16-18,,35.711036,139.776394,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,244,東京都,,公衆電話（台東区上野6-16-20）,,,東京都台東区上野6-16-20,,35.710498,139.7763813,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,245,東京都,,公衆電話（台東区上野6-8-1）,,,東京都台東区上野6-8-1,,35.708974,139.7756088,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,246,東京都,,公衆電話（台東区上野7-12-13）,,,東京都台東区上野7-12-13,,35.715691,139.780389,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,247,東京都,,公衆電話（台東区上野7-2-2）,,,東京都台東区上野7-2-2,,35.712606,139.7772932,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,248,東京都,,公衆電話（台東区上野7-3-9）,,,東京都台東区上野7-3-9,,35.712493,139.7781086,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,249,東京都,,公衆電話（台東区上野公園1-57）,,,東京都台東区上野公園1-57,,35.711384,139.77413,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,250,東京都,,公衆電話（台東区上野桜木2-6-20）,,,東京都台東区上野桜木2-6-20,,35.722361,139.77382,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,251,東京都,,公衆電話（台東区西浅草1-5-17）,,,東京都台東区西浅草1-5-17,,35.711968,139.789849,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,252,東京都,,公衆電話（台東区西浅草3-17-18）,,,東京都台東区西浅草3-17-18,,35.715134,139.792408,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,253,東京都,,公衆電話（台東区千束1-19-13）,,,東京都台東区千束1-19-13,,35.72033,139.791613,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,254,東京都,,公衆電話（台東区千束1-2-12）,,,東京都台東区千束1-2-12,,35.717856,139.792566,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,255,東京都,,公衆電話（台東区浅草1-1-3）,,,東京都台東区浅草1-1-3,,35.710898,139.797173,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,256,東京都,,公衆電話（台東区浅草1-4-2）,,,東京都台東区浅草1-4-2,,35.711141,139.795237,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,257,東京都,,公衆電話（台東区浅草2-12-4）,,,東京都台東区浅草2-12-4,,35.714856,139.792696,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,258,東京都,,公衆電話（台東区浅草3-42-5）,,,東京都台東区浅草3-42-5,,35.718432,139.792837,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,259,東京都,,公衆電話（台東区浅草4-27-3）,,,東京都台東区浅草4-27-3,,35.719105,139.792638,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,260,東京都,,公衆電話（台東区浅草5-11-4）,,,東京都台東区浅草5-11-4,,35.720212,139.793513,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,261,東京都,,公衆電話（台東区浅草6-1-16）,,,東京都台東区浅草6-1-16,,35.715636,139.801697,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,262,東京都,,公衆電話（台東区浅草6-22-1）,,,東京都台東区浅草6-22-1,,35.717041,139.801725,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,263,東京都,,公衆電話（台東区浅草橋5-10-4）,,,東京都台東区浅草橋5-10-4,,35.700325,139.780683,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,264,東京都,,公衆電話（台東区蔵前2-6-7）,,,東京都台東区蔵前2-6-7,,35.703873,139.791893,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,265,東京都,,公衆電話（台東区蔵前3-21-9）,,,東京都台東区蔵前3-21-9,,35.705022,139.792926,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,266,東京都,,公衆電話（台東区蔵前4-13-7）,,,東京都台東区蔵前4-13-7,,35.703104,139.789862,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,267,東京都,,公衆電話（台東区蔵前4-31-10）,,,東京都台東区蔵前4-31-10,,35.705853,139.790574,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,268,東京都,,公衆電話（台東区台東1-18-8）,,,東京都台東区台東1-18-8,,35.701684,139.780752,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,269,東京都,,公衆電話（台東区台東1-33-8）,,,東京都台東区台東1-33-8,,35.702355,139.77819,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,270,東京都,,公衆電話（台東区台東1-5-4）,,,東京都台東区台東1-5-4,,35.700419,139.778397,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,271,東京都,,公衆電話（台東区台東2-19-9）,,,東京都台東区台東2-19-9,,35.70356,139.781144,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,272,東京都,,公衆電話（台東区台東3-42-5）,,,東京都台東区台東3-42-5,,35.70578,139.776312,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,273,東京都,,公衆電話（台東区台東4-33-1）,,,東京都台東区台東4-33-1,,35.707229,139.776447,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,274,東京都,,公衆電話（台東区谷中7-21）,,,東京都台東区谷中7-21,,35.728013,139.769916,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,275,東京都,,公衆電話（台東区鳥越1-8-2）,,,東京都台東区鳥越1-8-2,,35.702399,139.781111,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,276,東京都,,公衆電話（台東区東上野3-39）,,,東京都台東区東上野3-39,,35.711892,139.7787738,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,277,東京都,,公衆電話（台東区東上野4-10-6）,,,東京都台東区東上野4-10-6,,35.714258,139.779796,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,278,東京都,,公衆電話（台東区東上野4-1-2）,,,東京都台東区東上野4-1-2,,35.711822,139.7804582,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,279,東京都,,公衆電話（台東区東上野6-13-13）,,,東京都台東区東上野6-13-13,,35.712775,139.785118,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,280,東京都,,公衆電話（台東区東上野6-2-4）,,,東京都台東区東上野6-2-4,,35.711287,139.783344,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,281,東京都,,公衆電話（台東区入谷1-14-5）,,,東京都台東区入谷1-14-5,,35.720062,139.786129,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,282,東京都,,公衆電話（台東区北上野1-1-14）,,,東京都台東区北上野1-1-14,,35.71579,139.782839,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,283,東京都,,公衆電話（台東区雷門2-16-9）,,,東京都台東区雷門2-16-9,,35.71098,139.794862,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,284,東京都,,公衆電話（台東区雷門2-17-12）,,,東京都台東区雷門2-17-12,,35.710457,139.796113,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,285,東京都,,公衆電話（台東区雷門2-18-3）,,,東京都台東区雷門2-18-3,,35.709967,139.79631,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,286,東京都,,公衆電話（台東区雷門2-19-17）,,,東京都台東区雷門2-19-17,,35.709984,139.797077,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,287,東京都,,公衆電話（台東区竜泉2-20-13）,,,東京都台東区竜泉2-20-13,,35.728383,139.790552,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,288,東京都,,公衆電話（大田区蒲田3-17-16）,,,東京都大田区蒲田3-17-16,,35.562852,139.722244,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,289,東京都,,公衆電話（大田区蒲田5-27-5）,,,東京都大田区蒲田5-27-5,,35.562059,139.721005,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,290,東京都,,公衆電話（大田区蒲田5-28-9）,,,東京都大田区蒲田5-28-9,,35.561505,139.720538,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,291,東京都,,公衆電話（大田区蒲田5-31-5）,,,東京都大田区蒲田5-31-5,,35.560954,139.719411,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,292,東京都,,公衆電話（大田区蒲田5-32-2）,,,東京都大田区蒲田5-32-2,,35.560613,139.719064,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,293,東京都,,公衆電話（大田区蒲田5-48-9）,,,東京都大田区蒲田5-48-9,,35.559313,139.716756,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,294,東京都,,公衆電話（大田区蒲田本町1-2-5）,,,東京都大田区蒲田本町1-2-5,,35.558932,139.717126,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,295,東京都,,公衆電話（大田区西蒲田7-68-1）No.1,,,東京都大田区西蒲田7-68-1,,35.562786,139.715483,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,296,東京都,,公衆電話（大田区西蒲田7-68-1）No.2,,,東京都大田区西蒲田7-68-1,,35.562786,139.715483,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,297,東京都,,公衆電話（大田区西蒲田7-68-1）No.4,,,東京都大田区西蒲田7-68-1,,35.562519,139.715111,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,298,東京都,,公衆電話（中央区京橋1-11-2）,,,東京都中央区京橋1-11-2,,35.678164,139.773321,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,299,東京都,,公衆電話（中央区京橋2-5-21）,,,東京都中央区京橋2-5-21,,35.67647,139.77005,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,300,東京都,,公衆電話（中央区京橋2-9-2）,,,東京都中央区京橋2-9-2,,35.677079,139.772358,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,301,東京都,,公衆電話（中央区京橋3-7-1）,,,東京都中央区京橋3-7-1,,35.675896,139.770154,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,302,東京都,,公衆電話（中央区京橋3-8-1）,,,東京都中央区京橋3-8-1,,35.675383,139.771409,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,303,東京都,,公衆電話（中央区銀座1-19-13）,,,東京都中央区銀座1-19-13,,35.673378,139.770735,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,304,東京都,,公衆電話（中央区銀座1-6-11）,,,東京都中央区銀座1-6-11,,35.674339,139.767149,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,305,東京都,,公衆電話（中央区銀座1丁目7-3）,,,東京都中央区銀座1丁目7-3,,35.674592,139.768451,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,306,東京都,,公衆電話（中央区銀座2-10-11）,,,東京都中央区銀座2-10-11,,35.672129,139.768147,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,307,東京都,,公衆電話（中央区銀座2-4-12）,,,東京都中央区銀座2-4-12,,35.673801,139.7658132,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,308,東京都,,公衆電話（中央区銀座2丁目7-18）,,,東京都中央区銀座2丁目7-18,,35.673692,139.767782,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,309,東京都,,公衆電話（中央区銀座3-10-3）,,,東京都中央区銀座3-10-3,,35.671586,139.768598,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,310,東京都,,公衆電話（中央区銀座3-11-16）,,,東京都中央区銀座3-11-16,,35.670857,139.768483,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,311,東京都,,公衆電話（中央区銀座3-15-10）,,,東京都中央区銀座3-15-10,,35.669672,139.769315,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,312,東京都,,公衆電話（中央区銀座3-15-3）,,,東京都中央区銀座3-15-3,,35.670343,139.770416,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,313,東京都,,公衆電話（中央区銀座3-2-1）,,,東京都中央区銀座3-2-1,,35.673896,139.765416,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,314,東京都,,公衆電話（中央区銀座3-3-1）,,,東京都中央区銀座3-3-1,,35.673543,139.76555,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,315,東京都,,公衆電話（中央区銀座4-1）,,,東京都中央区銀座4-1,,35.673065,139.76367,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,316,東京都,,公衆電話（中央区銀座4-13-10）,,,東京都中央区銀座4-13-10,,35.668896,139.768096,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,317,東京都,,公衆電話（中央区銀座4-3-9）,,,東京都中央区銀座4-3-9,,35.671959,139.764281,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,318,東京都,,公衆電話（中央区銀座4-6）,,,東京都中央区銀座4-6,,35.671135,139.765369,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,319,東京都,,公衆電話（中央区銀座4-7-5）,,,東京都中央区銀座4-7-5,,35.671336,139.766815,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,320,東京都,,公衆電話（中央区銀座4-8-2）,,,東京都中央区銀座4-8-2,,35.671163,139.767068,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,321,東京都,,公衆電話（中央区銀座5-13-6）,,,東京都中央区銀座5-13-6,,35.669001,139.766664,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,322,東京都,,公衆電話（中央区銀座5-6-2）,,,東京都中央区銀座5-6-2,,35.671512,139.764416,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,323,東京都,,公衆電話（中央区銀座6-18-1）,,,東京都中央区銀座6-18-1,,35.667496,139.767186,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,324,東京都,,公衆電話（中央区銀座6-9-2）,,,東京都中央区銀座6-9-2,,35.670324,139.763963,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,325,東京都,,公衆電話（中央区銀座7-16-10）,,,東京都中央区銀座7-16-10,,35.666295,139.76532,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,326,東京都,,公衆電話（中央区銀座7-9-14）,,,東京都中央区銀座7-9-14,,35.668652,139.762464,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,327,東京都,,公衆電話（中央区銀座8-6）,,,東京都中央区銀座8-6,,35.667843,139.76034,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,328,東京都,,公衆電話（中央区銀座8-8-11）,,,東京都中央区銀座8-8-11,,35.667802,139.76128,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,329,東京都,,公衆電話（中央区新富1-13-14）,,,東京都中央区新富1-13-14,,35.673488,139.776139,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,330,東京都,,公衆電話（中央区新富1-13-14）,,,東京都中央区新富1-13-14,,35.673488,139.776139,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,331,東京都,,公衆電話（中央区新富2-1-7）,,,東京都中央区新富2-1-7,,35.671469,139.772205,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,332,東京都,,公衆電話（中央区築地1-9-2）,,,東京都中央区築地1-9-2,,35.669457,139.771818,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,333,東京都,,公衆電話（中央区築地2-11-11）,,,東京都中央区築地2-11-11,,35.668248,139.772577,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,334,東京都,,公衆電話（中央区築地2-1-17）,,,東京都中央区築地2-1-17,,35.670486,139.773114,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,335,東京都,,公衆電話（中央区築地3-15-1）,,,東京都中央区築地3-15-1,,35.666623,139.770935,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,336,東京都,,公衆電話（中央区築地3-4-12）,,,東京都中央区築地3-4-12,,35.668702,139.773524,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,337,東京都,,公衆電話（中央区築地3-7-3）,,,東京都中央区築地3-7-3,,35.667969,139.773829,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,338,東京都,,公衆電話（中央区築地4-12-2）,,,東京都中央区築地4-12-2,,35.665666,139.771269,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,339,東京都,,公衆電話（中央区築地4-7-4）,,,東京都中央区築地4-7-4,,35.666836,139.770082,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,340,東京都,,公衆電話（中央区築地6-20）,,,東京都中央区築地6-20,,35.664166,139.772858,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,341,東京都,,公衆電話（中央区日本橋2-16）,,,東京都中央区日本橋2-16,,35.681114,139.776612,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,342,東京都,,公衆電話（中央区日本橋3-1）,,,東京都中央区日本橋3-1,,35.680544,139.772309,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,343,東京都,,公衆電話（中央区日本橋3-6）,,,東京都中央区日本橋3-6,,35.679827,139.772115,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,344,東京都,,公衆電話（中央区日本橋茅場町1-1）,,,東京都中央区日本橋茅場町1-1,,35.68206,139.779624,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,345,東京都,,公衆電話（中央区日本橋茅場町1-13-21）,,,東京都中央区日本橋茅場町1-13-21,,35.680483,139.78065,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,346,東京都,,公衆電話（中央区日本橋茅場町2-13-11）,,,東京都中央区日本橋茅場町2-13-11,,35.679039,139.779748,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,347,東京都,,公衆電話（中央区日本橋室町1-1）,,,東京都中央区日本橋室町1-1,,35.660553,139.702149,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,348,東京都,,公衆電話（中央区日本橋室町1-1）,,,東京都中央区日本橋室町1-1,,35.684503,139.773135,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,349,東京都,,公衆電話（中央区日本橋室町3-2-9）,,,東京都中央区日本橋室町3-2-9,,35.688371,139.772532,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,350,東京都,,公衆電話（中央区日本橋室町3-4）,,,東京都中央区日本橋室町3-4,,35.688045,139.773331,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,351,東京都,,公衆電話（中央区日本橋室町4-2）,,,東京都中央区日本橋室町4-2,,35.689792,139.77236,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,352,東京都,,公衆電話（中央区日本橋小伝馬町11）,,,東京都中央区日本橋小伝馬町11,,35.690967,139.778684,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,353,東京都,,公衆電話（中央区日本橋小伝馬町13）,,,東京都中央区日本橋小伝馬町13,,35.69125,139.779554,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,354,東京都,,公衆電話（中央区日本橋小伝馬町2）,,,東京都中央区日本橋小伝馬町2,,35.690386,139.778051,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,355,東京都,,公衆電話（中央区日本橋小伝馬町3）,,,東京都中央区日本橋小伝馬町3,,35.69068,139.778228,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,356,東京都,,公衆電話（中央区日本橋小網町19）,,,東京都中央区日本橋小網町19,,35.684081,139.779629,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,357,東京都,,公衆電話（中央区日本橋小網町8）,,,東京都中央区日本橋小網町8,,35.682234,139.780485,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,358,東京都,,公衆電話（中央区日本橋石町2-1）,,,東京都中央区日本橋石町2-1,,35.685606,139.771271,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,359,東京都,,公衆電話（中央区日本橋大伝馬町6-8）,,,東京都中央区日本橋大伝馬町6-8,,35.689605,139.779337,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,360,東京都,,公衆電話（中央区日本橋本石町3-2）,,,東京都中央区日本橋本石町3-2,,35.687184,139.770395,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,361,東京都,,公衆電話（中央区日本橋本石町3-3）,,,東京都中央区日本橋本石町3-3,,35.687897,139.771095,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,362,東京都,,公衆電話（中央区日本橋本石町4-2）,,,東京都中央区日本橋本石町4-2,,35.688103,139.771072,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,363,東京都,,公衆電話（中央区日本橋本町1-7）,,,東京都中央区日本橋本町1-7,,35.685754,139.777005,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,364,東京都,,公衆電話（中央区日本橋本町3-8）,,,東京都中央区日本橋本町3-8,,35.689287,139.775985,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
130001,365,東京都,,公衆電話（中央区八丁堀1-13-10）,,,東京都中央区八丁堀1-13-10,,35.676854,139.778377,東京都,,,FREE_Wi-Fi_and_TOKYO,,http://www.wifi-tokyo.jp/ja/,,2024/9/1
